"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"2JJSC",0.31496062992126,0.385826771653543,0.299212598425197,0.37007874015748,0.338582677165354,0.291338582677165,0.330708661417323,0.299212598425197,0.37007874015748,0.338582677165354,0.37007874015748,0.291338582677165,0.118110236220472,0.755905511811024,0.125984251968504,0.385826771653543,0.37007874015748,0.244094488188976,0.37007874015748,0.31496062992126,0.31496062992126
"1P1JA",0.339587242026266,0.339587242026266,0.320825515947467,0.358348968105066,0.412757973733583,0.228893058161351,0.360225140712946,0.283302063789869,0.356472795497186,0.300187617260788,0.470919324577861,0.228893058161351,0.106941838649156,0.769230769230769,0.123827392120075,0.403377110694184,0.288930581613508,0.307692307692308,0.416510318949343,0.339587242026266,0.24390243902439
"4M7RA",0.295918367346939,0.387755102040816,0.316326530612245,0.377551020408163,0.423469387755102,0.198979591836735,0.321428571428571,0.331632653061224,0.346938775510204,0.331632653061224,0.469387755102041,0.198979591836735,0.0918367346938776,0.785714285714286,0.122448979591837,0.469387755102041,0.23469387755102,0.295918367346939,0.448979591836735,0.295918367346939,0.255102040816327
"4Y99B",0.566037735849057,0.216981132075472,0.216981132075472,0.207547169811321,0.424528301886792,0.367924528301887,0.245283018867925,0.169811320754717,0.584905660377358,0.207547169811321,0.424528301886792,0.367924528301887,0.273584905660377,0.584905660377358,0.141509433962264,0.622641509433962,0.216981132075472,0.160377358490566,0.320754716981132,0.566037735849057,0.113207547169811
"5MIXA",0.336206896551724,0.456896551724138,0.206896551724138,0.474137931034483,0.327586206896552,0.198275862068966,0.241379310344828,0.396551724137931,0.362068965517241,0.362068965517241,0.439655172413793,0.198275862068966,0.103448275862069,0.767241379310345,0.129310344827586,0.370689655172414,0.241379310344828,0.387931034482759,0.327586206896552,0.336206896551724,0.336206896551724
"2XIJA",0.329396325459318,0.372703412073491,0.297900262467192,0.387139107611549,0.360892388451444,0.251968503937008,0.325459317585302,0.31758530183727,0.356955380577428,0.329396325459318,0.418635170603675,0.251968503937008,0.119422572178478,0.748031496062992,0.13254593175853,0.465879265091864,0.263779527559055,0.270341207349081,0.431758530183727,0.329396325459318,0.238845144356955
"5X9CA",0.279761904761905,0.37797619047619,0.342261904761905,0.404761904761905,0.392857142857143,0.202380952380952,0.380952380952381,0.324404761904762,0.294642857142857,0.3125,0.485119047619048,0.202380952380952,0.0922619047619048,0.785714285714286,0.12202380952381,0.473214285714286,0.25297619047619,0.273809523809524,0.470238095238095,0.279761904761905,0.25
"4V24A",0.247978436657682,0.380053908355795,0.371967654986523,0.369272237196765,0.380053908355795,0.250673854447439,0.398921832884097,0.320754716981132,0.280323450134771,0.288409703504043,0.460916442048518,0.250673854447439,0.0997304582210243,0.797843665768194,0.102425876010782,0.501347708894879,0.237196765498652,0.261455525606469,0.493261455525606,0.247978436657682,0.258760107816712
"2OAJA",0.290465631929047,0.389135254988914,0.32039911308204,0.389135254988914,0.382483370288248,0.228381374722838,0.362527716186253,0.331485587583149,0.305986696230599,0.331485587583149,0.440133037694013,0.228381374722838,0.0975609756097561,0.802660753880266,0.0997782705099778,0.370288248337029,0.318181818181818,0.311529933481153,0.42350332594235,0.290465631929047,0.286031042128603
"3HTUA",0.379746835443038,0.341772151898734,0.278481012658228,0.341772151898734,0.417721518987342,0.240506329113924,0.30379746835443,0.291139240506329,0.40506329113924,0.329113924050633,0.430379746835443,0.240506329113924,0.10126582278481,0.721518987341772,0.177215189873418,0.493670886075949,0.253164556962025,0.253164556962025,0.430379746835443,0.379746835443038,0.189873417721519
"2QDJA",0.351973684210526,0.276315789473684,0.371710526315789,0.319078947368421,0.427631578947368,0.253289473684211,0.398026315789474,0.236842105263158,0.365131578947368,0.263157894736842,0.483552631578947,0.253289473684211,0.128289473684211,0.726973684210526,0.144736842105263,0.444078947368421,0.309210526315789,0.246710526315789,0.421052631578947,0.351973684210526,0.226973684210526
"6DYMA",0.345291479820628,0.31390134529148,0.340807174887892,0.300448430493274,0.412556053811659,0.286995515695067,0.37219730941704,0.224215246636771,0.403587443946188,0.251121076233184,0.461883408071749,0.286995515695067,0.103139013452915,0.748878923766816,0.147982062780269,0.457399103139013,0.291479820627803,0.251121076233184,0.412556053811659,0.345291479820628,0.242152466367713
"6DEWA",0.320754716981132,0.382075471698113,0.297169811320755,0.382075471698113,0.363207547169811,0.254716981132075,0.325471698113208,0.316037735849057,0.358490566037736,0.339622641509434,0.405660377358491,0.254716981132075,0.080188679245283,0.764150943396226,0.155660377358491,0.514150943396226,0.235849056603774,0.25,0.382075471698113,0.320754716981132,0.297169811320755
"6RVCA",0.32183908045977,0.390804597701149,0.28735632183908,0.35632183908046,0.337164750957854,0.306513409961686,0.363984674329502,0.272030651340996,0.363984674329502,0.295019157088123,0.398467432950192,0.306513409961686,0.0957854406130268,0.773946360153257,0.130268199233716,0.402298850574713,0.306513409961686,0.291187739463602,0.379310344827586,0.32183908045977,0.298850574712644
"3DGPB",0.422535211267606,0.23943661971831,0.338028169014085,0.295774647887324,0.492957746478873,0.211267605633803,0.352112676056338,0.197183098591549,0.450704225352113,0.23943661971831,0.549295774647887,0.211267605633803,0.126760563380282,0.690140845070423,0.183098591549296,0.535211267605634,0.197183098591549,0.267605633802817,0.394366197183099,0.422535211267606,0.183098591549296
"2XVSA",0.283132530120482,0.379518072289157,0.337349397590361,0.379518072289157,0.403614457831325,0.216867469879518,0.36144578313253,0.331325301204819,0.307228915662651,0.307228915662651,0.475903614457831,0.216867469879518,0.114457831325301,0.801204819277108,0.0843373493975904,0.433734939759036,0.253012048192771,0.313253012048193,0.439759036144578,0.283132530120482,0.27710843373494
"5JEAD",0.314159292035398,0.309734513274336,0.376106194690265,0.384955752212389,0.473451327433628,0.141592920353982,0.380530973451327,0.292035398230089,0.327433628318584,0.309734513274336,0.548672566371681,0.141592920353982,0.0884955752212389,0.774336283185841,0.13716814159292,0.446902654867257,0.300884955752212,0.252212389380531,0.491150442477876,0.314159292035398,0.194690265486726
"3US3A",0.433242506811989,0.26158038147139,0.305177111716621,0.35149863760218,0.430517711171662,0.217983651226158,0.340599455040872,0.212534059945504,0.446866485013624,0.305177111716621,0.476839237057221,0.217983651226158,0.0817438692098093,0.618528610354223,0.299727520435967,0.44141689373297,0.264305177111717,0.294277929155313,0.386920980926431,0.433242506811989,0.17983651226158
"6BCDA",0.308370044052863,0.317180616740088,0.374449339207048,0.312775330396476,0.431718061674009,0.255506607929515,0.39647577092511,0.224669603524229,0.378854625550661,0.233480176211454,0.511013215859031,0.255506607929515,0.092511013215859,0.775330396475771,0.13215859030837,0.462555066079295,0.303964757709251,0.233480176211454,0.405286343612335,0.308370044052863,0.286343612334802
"4WIQA",0.265151515151515,0.416666666666667,0.318181818181818,0.428030303030303,0.371212121212121,0.200757575757576,0.329545454545455,0.367424242424242,0.303030303030303,0.34469696969697,0.454545454545455,0.200757575757576,0.0871212121212121,0.806818181818182,0.106060606060606,0.409090909090909,0.253787878787879,0.337121212121212,0.446969696969697,0.265151515151515,0.287878787878788
"3L7HA",0.360824742268041,0.309278350515464,0.329896907216495,0.360824742268041,0.422680412371134,0.216494845360825,0.34020618556701,0.278350515463918,0.381443298969072,0.319587628865979,0.463917525773196,0.216494845360825,0.123711340206186,0.742268041237113,0.134020618556701,0.402061855670103,0.309278350515464,0.288659793814433,0.371134020618557,0.360824742268041,0.268041237113402
"2QS9A",0.283505154639175,0.412371134020619,0.304123711340206,0.381443298969072,0.329896907216495,0.288659793814433,0.335051546391753,0.314432989690722,0.350515463917526,0.304123711340206,0.407216494845361,0.288659793814433,0.0979381443298969,0.77319587628866,0.128865979381443,0.438144329896907,0.314432989690722,0.247422680412371,0.422680412371134,0.283505154639175,0.293814432989691
"4L9HA",0.28125,0.34375,0.375,0.35,0.45,0.2,0.4125,0.2875,0.3,0.26875,0.53125,0.2,0.09375,0.8125,0.09375,0.475,0.25,0.275,0.46875,0.28125,0.25
"6J8YC",0.319148936170213,0.329787234042553,0.351063829787234,0.372340425531915,0.411347517730496,0.216312056737589,0.386524822695035,0.280141843971631,0.333333333333333,0.294326241134752,0.48936170212766,0.216312056737589,0.0815602836879433,0.787234042553192,0.131205673758865,0.407801418439716,0.322695035460993,0.269503546099291,0.414893617021277,0.319148936170213,0.265957446808511
"3OM0A",0.282442748091603,0.379134860050891,0.338422391857506,0.391857506361323,0.38676844783715,0.221374045801527,0.368956743002545,0.32824427480916,0.302798982188295,0.325699745547074,0.452926208651399,0.221374045801527,0.104325699745547,0.778625954198473,0.11704834605598,0.432569974554707,0.282442748091603,0.28498727735369,0.430025445292621,0.282442748091603,0.287531806615776
"1P57A",0.289473684210526,0.37719298245614,0.333333333333333,0.473684210526316,0.307017543859649,0.219298245614035,0.342105263157895,0.350877192982456,0.307017543859649,0.368421052631579,0.412280701754386,0.219298245614035,0.12280701754386,0.754385964912281,0.12280701754386,0.456140350877193,0.263157894736842,0.280701754385965,0.482456140350877,0.289473684210526,0.228070175438596
"1IT2A",0.363013698630137,0.280821917808219,0.356164383561644,0.308219178082192,0.424657534246575,0.267123287671233,0.383561643835616,0.23972602739726,0.376712328767123,0.246575342465753,0.486301369863014,0.267123287671233,0.136986301369863,0.73972602739726,0.123287671232877,0.410958904109589,0.321917808219178,0.267123287671233,0.417808219178082,0.363013698630137,0.219178082191781
"4DLOA",0.306282722513089,0.363874345549738,0.329842931937173,0.382198952879581,0.369109947643979,0.24869109947644,0.356020942408377,0.298429319371728,0.345549738219895,0.308900523560209,0.442408376963351,0.24869109947644,0.0994764397905759,0.785340314136126,0.115183246073298,0.429319371727749,0.293193717277487,0.277486910994764,0.405759162303665,0.306282722513089,0.287958115183246
"4WZXA",0.357894736842105,0.378947368421053,0.263157894736842,0.368421052631579,0.389473684210526,0.242105263157895,0.284210526315789,0.326315789473684,0.389473684210526,0.326315789473684,0.431578947368421,0.242105263157895,0.136842105263158,0.694736842105263,0.168421052631579,0.726315789473684,0.0736842105263158,0.2,0.431578947368421,0.357894736842105,0.210526315789474
"2GAKA",0.335038363171355,0.324808184143222,0.340153452685422,0.337595907928389,0.370843989769821,0.29156010230179,0.383631713554987,0.255754475703325,0.360613810741688,0.253196930946292,0.455242966751918,0.29156010230179,0.122762148337596,0.749360613810742,0.127877237851662,0.421994884910486,0.314578005115089,0.263427109974425,0.414322250639386,0.335038363171355,0.250639386189258
"6HZNA",0.279894875164258,0.411300919842313,0.30880420499343,0.361366622864652,0.342969776609724,0.295663600525624,0.365308804204993,0.31011826544021,0.324572930354796,0.303547963206308,0.400788436268068,0.295663600525624,0.088042049934297,0.814717477003942,0.0972404730617608,0.417871222076216,0.30880420499343,0.273324572930355,0.424441524310118,0.279894875164258,0.295663600525624
"1JHSA",0.351063829787234,0.319148936170213,0.329787234042553,0.361702127659574,0.452127659574468,0.186170212765957,0.345744680851064,0.287234042553192,0.367021276595745,0.324468085106383,0.48936170212766,0.186170212765957,0.0851063829787234,0.74468085106383,0.170212765957447,0.441489361702128,0.324468085106383,0.234042553191489,0.436170212765957,0.351063829787234,0.212765957446809
"5VX1A",0.282352941176471,0.411764705882353,0.305882352941176,0.370588235294118,0.388235294117647,0.241176470588235,0.347058823529412,0.335294117647059,0.317647058823529,0.335294117647059,0.423529411764706,0.241176470588235,0.0647058823529412,0.829411764705882,0.105882352941176,0.464705882352941,0.282352941176471,0.252941176470588,0.470588235294118,0.282352941176471,0.247058823529412
"6YOOA",0.373983739837398,0.357723577235772,0.268292682926829,0.32520325203252,0.308943089430894,0.365853658536585,0.349593495934959,0.252032520325203,0.398373983739837,0.24390243902439,0.390243902439024,0.365853658536585,0.170731707317073,0.67479674796748,0.154471544715447,0.430894308943089,0.300813008130081,0.268292682926829,0.333333333333333,0.373983739837398,0.292682926829268
"6TBZA",0.366412213740458,0.343511450381679,0.290076335877863,0.343511450381679,0.358778625954198,0.297709923664122,0.312977099236641,0.282442748091603,0.404580152671756,0.221374045801527,0.480916030534351,0.297709923664122,0.183206106870229,0.702290076335878,0.114503816793893,0.511450381679389,0.221374045801527,0.267175572519084,0.389312977099237,0.366412213740458,0.244274809160305
"6GWJD",0.405660377358491,0.377358490566038,0.216981132075472,0.443396226415094,0.339622641509434,0.216981132075472,0.226415094339623,0.30188679245283,0.471698113207547,0.358490566037736,0.424528301886792,0.216981132075472,0.0849056603773585,0.688679245283019,0.226415094339623,0.471698113207547,0.150943396226415,0.377358490566038,0.349056603773585,0.405660377358491,0.245283018867925
"6YPCK",0.372727272727273,0.290909090909091,0.336363636363636,0.327272727272727,0.418181818181818,0.254545454545455,0.363636363636364,0.236363636363636,0.4,0.3,0.445454545454545,0.254545454545455,0.136363636363636,0.718181818181818,0.145454545454545,0.445454545454545,0.263636363636364,0.290909090909091,0.372727272727273,0.372727272727273,0.254545454545455
"3K8PD",0.361071932299013,0.280677009873061,0.358251057827927,0.294781382228491,0.455571227080395,0.249647390691114,0.389280677009873,0.228490832157969,0.382228490832158,0.258110014104372,0.492242595204513,0.249647390691114,0.10296191819464,0.73342736248237,0.16361071932299,0.464033850493653,0.287729196050776,0.248236953455571,0.409026798307475,0.361071932299013,0.229901269393512
"4Z6YC",0.5,0.267857142857143,0.232142857142857,0.267857142857143,0.5,0.232142857142857,0.267857142857143,0.232142857142857,0.5,0.267857142857143,0.5,0.232142857142857,0.178571428571429,0.571428571428571,0.25,0.767857142857143,0.125,0.107142857142857,0.428571428571429,0.5,0.0714285714285714
"2F60K",0.296875,0.46875,0.234375,0.375,0.328125,0.296875,0.234375,0.34375,0.421875,0.328125,0.375,0.296875,0.140625,0.765625,0.09375,0.578125,0.1875,0.234375,0.40625,0.296875,0.296875
"2VEQA",0.329203539823009,0.300884955752212,0.369911504424779,0.311504424778761,0.412389380530973,0.276106194690265,0.423008849557522,0.226548672566372,0.350442477876106,0.263716814159292,0.460176991150442,0.276106194690265,0.100884955752212,0.766371681415929,0.132743362831858,0.431858407079646,0.309734513274336,0.258407079646018,0.412389380530973,0.329203539823009,0.258407079646018
"1NEPA",0.323076923076923,0.338461538461538,0.338461538461538,0.376923076923077,0.392307692307692,0.230769230769231,0.369230769230769,0.292307692307692,0.338461538461538,0.238461538461538,0.530769230769231,0.230769230769231,0.115384615384615,0.776923076923077,0.107692307692308,0.292307692307692,0.384615384615385,0.323076923076923,0.4,0.323076923076923,0.276923076923077
"1ES9A",0.301724137931034,0.387931034482759,0.310344827586207,0.370689655172414,0.392241379310345,0.237068965517241,0.323275862068966,0.306034482758621,0.370689655172414,0.288793103448276,0.474137931034483,0.237068965517241,0.0948275862068965,0.793103448275862,0.112068965517241,0.46551724137931,0.224137931034483,0.310344827586207,0.439655172413793,0.301724137931034,0.258620689655172
"5O99A",0.283333333333333,0.416666666666667,0.3,0.416666666666667,0.35,0.233333333333333,0.3,0.383333333333333,0.316666666666667,0.333333333333333,0.433333333333333,0.233333333333333,0.116666666666667,0.75,0.133333333333333,0.4,0.3,0.3,0.533333333333333,0.283333333333333,0.183333333333333
"4WNDB",0.226415094339623,0.490566037735849,0.283018867924528,0.471698113207547,0.264150943396226,0.264150943396226,0.320754716981132,0.39622641509434,0.283018867924528,0.358490566037736,0.377358490566038,0.264150943396226,0.0754716981132075,0.792452830188679,0.132075471698113,0.415094339622642,0.226415094339623,0.358490566037736,0.283018867924528,0.226415094339623,0.490566037735849
"5GW9A",0.233128834355828,0.417177914110429,0.349693251533742,0.417177914110429,0.411042944785276,0.171779141104294,0.368098159509202,0.368098159509202,0.263803680981595,0.337423312883436,0.49079754601227,0.171779141104294,0.0552147239263804,0.865030674846626,0.0797546012269939,0.552147239263804,0.196319018404908,0.251533742331288,0.521472392638037,0.233128834355828,0.245398773006135
"1KT6A",0.371584699453552,0.322404371584699,0.306010928961749,0.39344262295082,0.311475409836066,0.295081967213115,0.344262295081967,0.26775956284153,0.387978142076503,0.333333333333333,0.371584699453552,0.295081967213115,0.131147540983607,0.715846994535519,0.153005464480874,0.409836065573771,0.300546448087432,0.289617486338798,0.420765027322404,0.371584699453552,0.207650273224044
"4AL0A",0.197368421052632,0.401315789473684,0.401315789473684,0.375,0.335526315789474,0.289473684210526,0.440789473684211,0.322368421052632,0.236842105263158,0.276315789473684,0.434210526315789,0.289473684210526,0.0986842105263158,0.848684210526316,0.0526315789473684,0.480263157894737,0.302631578947368,0.217105263157895,0.519736842105263,0.197368421052632,0.282894736842105
"1AYOA",0.269230769230769,0.392307692307692,0.338461538461538,0.4,0.384615384615385,0.215384615384615,0.384615384615385,0.330769230769231,0.284615384615385,0.315384615384615,0.469230769230769,0.215384615384615,0.0846153846153846,0.8,0.115384615384615,0.361538461538462,0.361538461538462,0.276923076923077,0.4,0.269230769230769,0.330769230769231
"3QV0A",0.378854625550661,0.352422907488987,0.268722466960352,0.334801762114537,0.440528634361233,0.224669603524229,0.303964757709251,0.277533039647577,0.418502202643172,0.299559471365639,0.475770925110132,0.224669603524229,0.066079295154185,0.73568281938326,0.198237885462555,0.45374449339207,0.242290748898678,0.303964757709251,0.356828193832599,0.378854625550661,0.26431718061674
"6CD9A",0.323353293413174,0.401197604790419,0.275449101796407,0.359281437125749,0.287425149700599,0.353293413173653,0.359281437125749,0.275449101796407,0.365269461077844,0.329341317365269,0.317365269461078,0.353293413173653,0.119760479041916,0.74251497005988,0.137724550898204,0.377245508982036,0.335329341317365,0.287425149700599,0.389221556886228,0.323353293413174,0.287425149700599
"6A0EA",0.311320754716981,0.39622641509434,0.292452830188679,0.386792452830189,0.377358490566038,0.235849056603774,0.311320754716981,0.311320754716981,0.377358490566038,0.311320754716981,0.452830188679245,0.235849056603774,0.0974842767295598,0.770440251572327,0.132075471698113,0.474842767295597,0.238993710691824,0.286163522012579,0.40251572327044,0.311320754716981,0.286163522012579
"5TODA",0.301587301587302,0.375661375661376,0.322751322751323,0.396825396825397,0.428571428571429,0.174603174603175,0.328042328042328,0.354497354497354,0.317460317460317,0.306878306878307,0.518518518518518,0.174603174603175,0.0846560846560847,0.788359788359788,0.126984126984127,0.492063492063492,0.259259259259259,0.248677248677249,0.444444444444444,0.301587301587302,0.253968253968254
"6IUXA",0.261213720316623,0.464379947229551,0.274406332453826,0.422163588390501,0.295514511873351,0.282321899736148,0.324538258575198,0.361477572559367,0.313984168865435,0.372031662269129,0.345646437994723,0.282321899736148,0.0870712401055409,0.802110817941952,0.110817941952507,0.472295514511873,0.226912928759894,0.300791556728232,0.451187335092348,0.261213720316623,0.287598944591029
"5UWCG",0.336805555555556,0.361111111111111,0.302083333333333,0.392361111111111,0.336805555555556,0.270833333333333,0.336805555555556,0.305555555555556,0.357638888888889,0.302083333333333,0.427083333333333,0.270833333333333,0.118055555555556,0.78125,0.100694444444444,0.395833333333333,0.326388888888889,0.277777777777778,0.388888888888889,0.336805555555556,0.274305555555556
"6RTWA",0.313131313131313,0.387205387205387,0.2996632996633,0.336700336700337,0.387205387205387,0.276094276094276,0.35016835016835,0.282828282828283,0.367003367003367,0.269360269360269,0.454545454545455,0.276094276094276,0.0875420875420875,0.794612794612795,0.117845117845118,0.491582491582492,0.272727272727273,0.235690235690236,0.387205387205387,0.313131313131313,0.2996632996633
"6QQ4A",0.347107438016529,0.40495867768595,0.247933884297521,0.479338842975207,0.305785123966942,0.214876033057851,0.272727272727273,0.355371900826446,0.371900826446281,0.396694214876033,0.388429752066116,0.214876033057851,0.12396694214876,0.702479338842975,0.173553719008264,0.545454545454545,0.214876033057851,0.239669421487603,0.454545454545455,0.347107438016529,0.198347107438017
"6BXDA",0.267942583732057,0.416267942583732,0.315789473684211,0.435406698564593,0.397129186602871,0.167464114832536,0.339712918660287,0.354066985645933,0.30622009569378,0.339712918660287,0.492822966507177,0.167464114832536,0.062200956937799,0.866028708133971,0.0717703349282297,0.349282296650718,0.301435406698565,0.349282296650718,0.430622009569378,0.267942583732057,0.301435406698565
"3F6YA",0.358778625954198,0.316793893129771,0.324427480916031,0.396946564885496,0.33206106870229,0.270992366412214,0.343511450381679,0.270992366412214,0.385496183206107,0.305343511450382,0.423664122137405,0.270992366412214,0.129770992366412,0.721374045801527,0.148854961832061,0.396946564885496,0.33206106870229,0.270992366412214,0.389312977099237,0.358778625954198,0.251908396946565
"6ETCX",0.344827586206897,0.367816091954023,0.28735632183908,0.35632183908046,0.32183908045977,0.32183908045977,0.367816091954023,0.252873563218391,0.379310344827586,0.298850574712644,0.379310344827586,0.32183908045977,0.120689655172414,0.752873563218391,0.126436781609195,0.419540229885057,0.264367816091954,0.316091954022989,0.362068965517241,0.344827586206897,0.293103448275862
"1L9LA",0.418918918918919,0.283783783783784,0.297297297297297,0.364864864864865,0.324324324324324,0.310810810810811,0.324324324324324,0.256756756756757,0.418918918918919,0.297297297297297,0.391891891891892,0.310810810810811,0.22972972972973,0.689189189189189,0.0810810810810811,0.472972972972973,0.324324324324324,0.202702702702703,0.378378378378378,0.418918918918919,0.202702702702703
"5VXVA",0.330275229357798,0.224770642201835,0.444954128440367,0.293577981651376,0.454128440366972,0.252293577981651,0.458715596330275,0.197247706422018,0.344036697247706,0.229357798165138,0.518348623853211,0.252293577981651,0.119266055045872,0.747706422018349,0.13302752293578,0.41743119266055,0.362385321100917,0.220183486238532,0.44954128440367,0.330275229357798,0.220183486238532
"3QF2A",0.4,0.309090909090909,0.290909090909091,0.390909090909091,0.318181818181818,0.290909090909091,0.318181818181818,0.263636363636364,0.418181818181818,0.309090909090909,0.4,0.290909090909091,0.154545454545455,0.663636363636364,0.181818181818182,0.5,0.236363636363636,0.263636363636364,0.390909090909091,0.4,0.209090909090909
"7CRVB",0.285714285714286,0.350649350649351,0.363636363636364,0.337662337662338,0.409090909090909,0.253246753246753,0.422077922077922,0.279220779220779,0.298701298701299,0.24025974025974,0.506493506493506,0.253246753246753,0.116883116883117,0.766233766233766,0.116883116883117,0.422077922077922,0.298701298701299,0.279220779220779,0.428571428571429,0.285714285714286,0.285714285714286
"1P4EA",0.319347319347319,0.375291375291375,0.305361305361305,0.34032634032634,0.370629370629371,0.289044289044289,0.351981351981352,0.293706293706294,0.354312354312354,0.293706293706294,0.417249417249417,0.289044289044289,0.130536130536131,0.773892773892774,0.0955710955710956,0.424242424242424,0.314685314685315,0.261072261072261,0.386946386946387,0.319347319347319,0.293706293706294
"6A71A",0.180555555555556,0.458333333333333,0.361111111111111,0.486111111111111,0.416666666666667,0.0972222222222222,0.375,0.430555555555556,0.194444444444444,0.416666666666667,0.486111111111111,0.0972222222222222,0.0138888888888889,0.875,0.111111111111111,0.402777777777778,0.347222222222222,0.25,0.513888888888889,0.180555555555556,0.305555555555556
"5OEMA",0.301587301587302,0.386243386243386,0.312169312169312,0.386243386243386,0.402116402116402,0.211640211640212,0.333333333333333,0.328042328042328,0.338624338624339,0.264550264550265,0.523809523809524,0.211640211640212,0.0740740740740741,0.798941798941799,0.126984126984127,0.465608465608466,0.232804232804233,0.301587301587302,0.412698412698413,0.301587301587302,0.285714285714286
"2E9XA",0.375838926174497,0.315436241610738,0.308724832214765,0.315436241610738,0.375838926174497,0.308724832214765,0.355704697986577,0.248322147651007,0.395973154362416,0.25503355704698,0.436241610738255,0.308724832214765,0.147651006711409,0.704697986577181,0.147651006711409,0.550335570469799,0.208053691275168,0.241610738255034,0.389261744966443,0.375838926174497,0.23489932885906
"3MAOA",0.276190476190476,0.466666666666667,0.257142857142857,0.447619047619048,0.257142857142857,0.295238095238095,0.285714285714286,0.39047619047619,0.323809523809524,0.342857142857143,0.361904761904762,0.295238095238095,0.123809523809524,0.780952380952381,0.0952380952380952,0.39047619047619,0.257142857142857,0.352380952380952,0.4,0.276190476190476,0.323809523809524
"2V6VA",0.358974358974359,0.33974358974359,0.301282051282051,0.326923076923077,0.378205128205128,0.294871794871795,0.352564102564103,0.243589743589744,0.403846153846154,0.269230769230769,0.435897435897436,0.294871794871795,0.128205128205128,0.730769230769231,0.141025641025641,0.442307692307692,0.262820512820513,0.294871794871795,0.391025641025641,0.358974358974359,0.25
"3UMHA",0.469194312796209,0.279620853080569,0.251184834123223,0.255924170616114,0.436018957345972,0.308056872037915,0.279620853080569,0.203791469194313,0.516587677725118,0.218009478672986,0.4739336492891,0.308056872037915,0.165876777251185,0.654028436018957,0.180094786729858,0.639810426540284,0.184834123222749,0.175355450236967,0.312796208530806,0.469194312796209,0.218009478672986
"1NH2D",0.347107438016529,0.347107438016529,0.305785123966942,0.429752066115702,0.371900826446281,0.198347107438017,0.338842975206612,0.305785123966942,0.355371900826446,0.396694214876033,0.40495867768595,0.198347107438017,0.115702479338843,0.735537190082645,0.148760330578512,0.355371900826446,0.322314049586777,0.322314049586777,0.413223140495868,0.347107438016529,0.239669421487603
"5XDZB",0.360655737704918,0.30327868852459,0.336065573770492,0.344262295081967,0.401639344262295,0.254098360655738,0.352459016393443,0.270491803278689,0.377049180327869,0.278688524590164,0.467213114754098,0.254098360655738,0.122950819672131,0.745901639344262,0.131147540983607,0.516393442622951,0.237704918032787,0.245901639344262,0.401639344262295,0.360655737704918,0.237704918032787
"5LJMA",0.325581395348837,0.348837209302326,0.325581395348837,0.353488372093023,0.348837209302326,0.297674418604651,0.372093023255814,0.283720930232558,0.344186046511628,0.306976744186047,0.395348837209302,0.297674418604651,0.148837209302326,0.706976744186047,0.144186046511628,0.474418604651163,0.288372093023256,0.237209302325581,0.395348837209302,0.325581395348837,0.27906976744186
"4ZWNA",0.31437125748503,0.401197604790419,0.284431137724551,0.377245508982036,0.311377245508982,0.311377245508982,0.335329341317365,0.302395209580838,0.362275449101796,0.308383233532934,0.380239520958084,0.311377245508982,0.11377245508982,0.775449101796407,0.110778443113772,0.395209580838323,0.290419161676647,0.31437125748503,0.389221556886228,0.31437125748503,0.296407185628743
"6SLDA",0.342019543973941,0.348534201954397,0.309446254071661,0.319218241042345,0.37785016286645,0.302931596091205,0.381107491856678,0.260586319218241,0.358306188925081,0.250814332247557,0.446254071661238,0.302931596091205,0.136807817589577,0.729641693811075,0.133550488599349,0.416938110749186,0.312703583061889,0.270358306188925,0.381107491856678,0.342019543973941,0.276872964169381
"5O45A",0.325581395348837,0.364341085271318,0.310077519379845,0.317829457364341,0.395348837209302,0.286821705426357,0.372093023255814,0.24031007751938,0.387596899224806,0.27906976744186,0.434108527131783,0.286821705426357,0.108527131782946,0.767441860465116,0.124031007751938,0.496124031007752,0.294573643410853,0.209302325581395,0.426356589147287,0.325581395348837,0.248062015503876
"2PRGC",0.272727272727273,0.511363636363636,0.215909090909091,0.545454545454545,0.306818181818182,0.147727272727273,0.227272727272727,0.443181818181818,0.329545454545455,0.477272727272727,0.375,0.147727272727273,0.0795454545454545,0.806818181818182,0.113636363636364,0.397727272727273,0.227272727272727,0.375,0.306818181818182,0.272727272727273,0.420454545454545
"1HO8A",0.360416666666667,0.272916666666667,0.366666666666667,0.30625,0.475,0.21875,0.389583333333333,0.227083333333333,0.383333333333333,0.272916666666667,0.508333333333333,0.21875,0.116666666666667,0.752083333333333,0.13125,0.4625,0.277083333333333,0.260416666666667,0.439583333333333,0.360416666666667,0.2
"2QFAB",0.483870967741935,0.145161290322581,0.370967741935484,0.193548387096774,0.483870967741935,0.32258064516129,0.403225806451613,0.112903225806452,0.483870967741935,0.17741935483871,0.5,0.32258064516129,0.209677419354839,0.612903225806452,0.17741935483871,0.580645161290323,0.209677419354839,0.209677419354839,0.403225806451613,0.483870967741935,0.112903225806452
